account_id,signup_date,attribution_source
acct_05254,27-01-2024,Organic
acct_05255,27-01-2024,Organic
acct_05256,27-01-2024,Organic
acct_04692,28-01-2024,Organic
acct_04693,28-01-2024,Organic
acct_04694,28-01-2024,Organic
acct_04695,28-01-2024,Organic
acct_04696,28-01-2024,Organic
acct_04697,28-01-2024,Organic
acct_04698,28-01-2024,Organic
acct_04699,28-01-2024,Organic
acct_04700,28-01-2024,Organic
acct_04701,28-01-2024,Organic
acct_04702,28-01-2024,Organic
acct_04703,28-01-2024,Organic
acct_04704,28-01-2024,Organic
acct_04705,28-01-2024,Organic
acct_04706,28-01-2024,Organic
acct_05257,28-01-2024,Organic
acct_05258,28-01-2024,Organic
acct_05259,28-01-2024,Organic
acct_05260,28-01-2024,Organic
acct_05261,28-01-2024,Organic
acct_05262,28-01-2024,Organic
acct_05263,28-01-2024,Organic
acct_05264,28-01-2024,Organic
acct_05265,28-01-2024,Organic
acct_05266,28-01-2024,Organic
acct_05267,28-01-2024,Organic
acct_05268,28-01-2024,Organic
acct_05269,28-01-2024,Organic
acct_05270,28-01-2024,Organic
acct_05271,28-01-2024,Organic
acct_04707,29-01-2024,Organic
acct_04708,29-01-2024,Organic
acct_04709,29-01-2024,Organic
acct_04710,29-01-2024,Organic
acct_04711,29-01-2024,Organic
acct_04712,29-01-2024,Organic
acct_04713,29-01-2024,Organic
acct_04714,29-01-2024,Organic
acct_04715,29-01-2024,Organic
acct_04716,29-01-2024,Organic
acct_04717,29-01-2024,Organic
acct_04718,29-01-2024,Organic
acct_04719,29-01-2024,Organic
acct_04720,29-01-2024,Organic
acct_04721,29-01-2024,Organic
acct_05272,29-01-2024,Organic
acct_05273,29-01-2024,Organic
acct_05274,29-01-2024,Organic
acct_05275,29-01-2024,Organic
acct_05276,29-01-2024,Organic
acct_05277,29-01-2024,Organic
acct_05278,29-01-2024,Organic
acct_05279,29-01-2024,Organic
acct_05280,29-01-2024,Organic
acct_05281,29-01-2024,Organic
acct_05282,29-01-2024,Organic
acct_05283,29-01-2024,Organic
acct_05284,29-01-2024,Organic
acct_05285,29-01-2024,Organic
acct_05286,29-01-2024,Organic
acct_04722,30-01-2024,Organic
acct_04723,30-01-2024,Organic
acct_04724,30-01-2024,Organic
acct_04725,30-01-2024,Organic
acct_04726,30-01-2024,Organic
acct_04727,30-01-2024,Organic
acct_04728,30-01-2024,Organic
acct_04729,30-01-2024,Organic
acct_04730,30-01-2024,Organic
acct_04731,30-01-2024,Organic
acct_04732,30-01-2024,Organic
acct_04733,30-01-2024,Organic
acct_04734,30-01-2024,Organic
acct_04735,30-01-2024,Organic
acct_04736,30-01-2024,Organic
acct_05287,30-01-2024,Organic
acct_05288,30-01-2024,Organic
acct_05289,30-01-2024,Organic
acct_05290,30-01-2024,Organic
acct_05291,30-01-2024,Organic
acct_05292,30-01-2024,Organic
acct_05293,30-01-2024,Organic
acct_05294,30-01-2024,Organic
acct_05295,30-01-2024,Organic
acct_05296,30-01-2024,Organic
acct_05297,30-01-2024,Organic
acct_05298,30-01-2024,Organic
acct_05299,30-01-2024,Organic
acct_05300,30-01-2024,Organic
acct_05301,30-01-2024,Organic
acct_04737,31-01-2024,Organic
acct_04738,31-01-2024,Organic
acct_04739,31-01-2024,Organic
acct_04740,31-01-2024,Organic
acct_04741,31-01-2024,Organic
acct_04742,31-01-2024,Organic
acct_04743,31-01-2024,Organic
acct_04744,31-01-2024,Organic
acct_04745,31-01-2024,Organic
acct_04746,31-01-2024,Organic
acct_04747,31-01-2024,Organic
acct_04748,31-01-2024,Organic
acct_04749,31-01-2024,Organic
acct_04750,31-01-2024,Organic
acct_04751,31-01-2024,Organic
acct_05302,31-01-2024,Organic
acct_05303,31-01-2024,Organic
acct_05304,31-01-2024,Organic
acct_05305,31-01-2024,Organic
acct_05306,31-01-2024,Organic
acct_05307,31-01-2024,Organic
acct_05308,31-01-2024,Organic
acct_05309,31-01-2024,Organic
acct_05310,31-01-2024,Organic
acct_05311,31-01-2024,Organic
acct_05312,31-01-2024,Organic
acct_05313,31-01-2024,Organic
acct_05314,31-01-2024,Organic
acct_05315,31-01-2024,Organic
acct_05316,31-01-2024,Organic
